,date,sales,counts,clv,cust,recency,frequency,T,monetary_value
21071,1998-06-13,34.47,7,70.481622640582,21132,454,6,471,38.527142857142856
21072,1997-03-22,15.36,1,0.0,21133,0,0,465,15.36
21073,1997-03-16,40.76,1,0.0,21134,0,0,471,40.76
21074,1997-03-16,68.61,1,0.0,21135,0,0,471,68.61
21075,1997-03-16,51.28,1,0.0,21136,0,0,471,51.28
21076,1997-03-16,25.94,1,0.0,21137,0,0,471,25.94
21077,1997-10-16,14.49,2,28.797598725358988,21138,214,1,471,36.78
21078,1997-11-16,38.47,4,122.16826262006802,21139,245,3,471,34.8825
21079,1997-10-27,14.49,6,124.7317548468135,21140,225,5,471,22.17833333333333
21080,1998-01-24,27.99,3,0.0,21141,314,2,471,16.75
21081,1997-03-16,9.98,1,0.0,21142,0,0,471,9.98
21082,1998-02-24,51.96,3,54.02866622112082,21143,345,2,471,64.12
21083,1997-12-30,39.98,4,96.9929121607572,21144,289,3,471,26.8225
21084,1997-03-16,18.7,1,0.0,21145,0,0,471,18.7
21085,1997-03-16,15.99,1,0.0,21146,0,0,471,15.99
21086,1998-06-15,41.4,2,0.0,21147,456,1,471,47.69
21087,1997-03-16,44.29,1,0.0,21148,0,0,471,44.29
21088,1997-11-16,19.49,2,19.292410113861056,21149,245,1,471,19.735
21089,1997-03-16,9.98,1,0.0,21150,0,0,471,9.98
21090,1997-03-16,13.97,1,0.0,21151,0,0,471,13.97
21091,1997-03-16,11.77,1,0.0,21152,0,0,471,11.77
21092,1998-06-25,14.99,4,98.22500304945014,21153,466,3,471,35.4725
21093,1997-03-16,12.77,1,0.0,21154,0,0,471,12.77
21094,1997-03-16,37.91,1,0.0,21155,0,0,471,37.91
21095,1997-03-16,14.96,1,0.0,21156,0,0,471,14.96
21096,1997-03-27,30.32,2,2.7047102168435257,21157,2,1,462,57.375
21097,1997-03-16,37.71,1,0.0,21158,0,0,471,37.71
21098,1997-06-02,15.76,5,76.55693605783637,21159,78,4,471,38.312
21099,1997-04-12,21.77,2,6.247440088607424,21160,24,1,468,35.025
21100,1998-03-07,37.48,4,63.651838014690036,21161,356,3,471,29.775
21101,1997-03-16,10.77,1,0.0,21162,0,0,471,10.77
21102,1997-03-16,30.92,1,0.0,21163,0,0,471,30.92
21103,1997-03-16,12.49,1,0.0,21164,0,0,471,12.49
21104,1997-03-16,54.33,1,0.0,21165,0,0,471,54.33
21105,1997-03-16,62.45,1,0.0,21166,0,0,471,62.45
21106,1997-03-16,9.97,1,0.0,21167,0,0,471,9.97
21107,1997-10-18,9.49,6,82.51154807681414,21168,216,5,471,14.05833333333333
21108,1997-03-16,23.54,1,0.0,21169,0,0,471,23.54
21109,1997-03-16,63.68,1,0.0,21170,0,0,471,63.68
21110,1997-11-12,55.46,6,285.1556543589277,21171,241,5,471,50.55
21111,1997-03-16,21.97,1,0.0,21172,0,0,471,21.97
21112,1997-03-16,6.79,1,0.0,21173,0,0,471,6.79
21113,1998-06-24,34.97,4,36.85009955163047,21174,465,3,471,24.305
21114,1997-03-16,16.99,1,0.0,21175,0,0,471,16.99
21115,1998-05-12,66.62,5,0.0,21176,422,4,471,51.443999999999996
21116,1997-03-16,9.98,1,0.0,21177,0,0,471,9.98
21117,1997-03-16,24.13,1,0.0,21178,0,0,471,24.13
21118,1997-03-16,12.49,1,0.0,21179,0,0,471,12.49
21119,1997-08-10,10.77,2,13.388715511494679,21180,147,1,471,16.535
21120,1997-06-02,118.93,5,132.8736613154978,21181,78,4,471,68.244
21121,1998-06-08,14.49,3,21.39237535621861,21182,449,2,471,30.78333333333333
21122,1997-03-16,19.99,1,0.0,21183,0,0,471,19.99
21123,1997-03-16,11.77,1,0.0,21184,0,0,471,11.77
21124,1997-03-23,15.76,3,2.059591854628596,21185,7,2,471,16.376666666666665
21125,1997-03-16,57.08,1,0.0,21186,0,0,471,57.08
21126,1997-11-08,64.46,7,210.28825635531737,21187,237,6,471,30.58
21127,1998-04-17,18.49,3,20.796910112689854,21188,397,2,471,21.096666666666664
21128,1997-03-16,11.77,1,0.0,21189,0,0,471,11.77
21129,1997-03-16,13.97,1,0.0,21190,0,0,471,13.97
21130,1998-03-15,24.87,2,0.0,21191,364,1,471,38.91
21131,1998-03-14,170.9,2,0.0,21192,363,1,471,122.56
21132,1997-03-16,19.95,1,0.0,21193,0,0,471,19.95
21133,1997-03-16,10.97,1,0.0,21194,0,0,471,10.97
21134,1997-03-16,5.98,1,0.0,21195,0,0,471,5.98
21135,1998-04-12,42.97,4,56.967511902663155,21196,392,3,471,27.665
21136,1997-03-16,86.02,1,0.0,21197,0,0,471,86.02
21137,1997-11-25,28.98,3,72.04361996782217,21198,254,2,471,29.700000000000006
21138,1998-06-20,23.08,6,44.853480044461406,21199,461,5,471,16.889999999999993
21139,1997-05-08,54.51,2,11.429115571575107,21200,53,1,471,35.135
21140,1997-05-31,29.92,6,23.281448994670573,21201,76,5,471,18.975
21141,1997-03-16,25.77,1,0.0,21202,0,0,471,25.77
21142,1998-05-22,22.98,2,0.0,21203,432,1,471,25.375
21143,1998-06-02,59.96,5,1.433514797039454,21204,441,4,469,24.002
21144,1997-03-16,23.54,1,0.0,21205,0,0,471,23.54
21145,1998-05-25,22.49,2,0.0,21206,435,1,471,19.24
21146,1998-04-07,22.78,4,44.601064769295284,21207,387,3,471,18.3
21147,1997-03-16,14.77,1,0.0,21208,0,0,471,14.77
21148,1997-03-16,51.68,1,0.0,21209,0,0,471,51.68
21149,1997-03-16,10.77,1,0.0,21210,0,0,471,10.77
21150,1997-03-16,19.99,1,0.0,21211,0,0,471,19.99
21151,1998-01-14,26.99,3,16.296005703817954,21212,304,2,471,37.41666666666666
21152,1997-03-16,14.96,1,0.0,21213,0,0,471,14.96
21153,1998-06-11,9.49,5,63.106580807578716,21214,452,4,471,29.006
21154,1997-03-16,14.96,1,0.0,21215,0,0,471,14.96
21155,1998-06-24,14.99,12,100.28288607486743,21216,465,11,471,21.649166666666666
21156,1997-03-16,7.98,1,0.0,21217,0,0,471,7.98
21157,1997-03-16,13.97,1,0.0,21218,0,0,471,13.97
21158,1997-03-16,97.97,1,0.0,21219,0,0,471,97.97
21159,1998-05-09,9.99,5,0.0,21220,419,4,471,21.564
21160,1997-03-16,13.97,1,0.0,21221,0,0,471,13.97
21161,1997-03-20,11.77,1,0.0,21222,0,0,467,11.77
21162,1998-06-01,15.49,4,0.0,21223,442,3,471,24.9925
21163,1997-07-26,48.91,2,27.48980573938569,21224,132,1,471,47.395
21164,1997-03-16,55.48,1,0.0,21225,0,0,471,55.48
21165,1997-12-12,27.98,4,164.34418332265312,21226,270,3,470,47.6025
21166,1997-03-16,12.97,1,0.0,21227,0,0,471,12.97
21167,1997-03-16,33.99,1,0.0,21228,0,0,471,33.99
21168,1998-05-14,27.37,11,615.0635171484031,21229,424,10,471,66.21272727272728
21169,1998-01-01,68.95,9,312.6091299166637,21230,291,8,471,42.44555555555555
21170,1998-05-05,13.99,4,50.44952741982261,21231,415,3,471,20.5275
21171,1998-03-16,11.49,2,0.0,21232,365,1,471,12.13
21172,1997-03-16,43.53,1,0.0,21233,0,0,471,43.53
21173,1998-05-07,69.47,4,59.918257827878676,21234,417,3,471,70.485
21174,1997-03-16,20.99,1,0.0,21235,0,0,471,20.99
21175,1997-03-16,19.99,1,0.0,21236,0,0,471,19.99
21176,1998-05-22,55.85,9,189.54513510540454,21237,432,8,471,36.13111111111112
21177,1997-03-16,12.77,1,0.0,21238,0,0,471,12.77
21178,1998-06-06,6.49,15,324.94423623781927,21239,447,14,471,20.896666666666672
21179,1998-04-13,24.98,6,150.32594498392427,21240,393,5,471,35.216666666666654
21180,1997-05-20,11.77,2,10.0608958909389,21241,65,1,471,24.14
21181,1997-03-16,22.95,1,0.0,21242,0,0,471,22.95
21182,1997-10-08,11.98,3,99.65600256341543,21243,206,2,471,43.63333333333333
21183,1998-02-24,14.99,7,63.18525931407344,21244,345,6,471,14.96142857142857
21184,1997-03-18,59.25,1,0.0,21245,0,0,469,59.25
21185,1998-03-05,14.49,3,11.047472595889676,21246,354,2,471,10.823333333333332
21186,1997-03-18,15.36,2,1.2334090287448147,21247,2,1,471,23.04
21187,1997-03-16,13.97,1,0.0,21248,0,0,471,13.97
21188,1998-06-08,15.99,3,0.0,21249,449,2,471,21.316666666666666
21189,1998-06-28,13.49,8,122.8840820683163,21250,469,7,471,23.897500000000004
21190,1997-04-27,45.63,3,32.135176283882984,21251,42,2,471,25.896666666666665
21191,1997-03-16,11.98,1,0.0,21252,0,0,471,11.98
21192,1997-05-05,50.91,2,14.144699354715655,21253,50,1,471,48.295
21193,1998-05-14,206.45,12,416.4342149401992,21254,424,11,471,102.36333333333332
21194,1997-03-16,10.77,1,0.0,21255,0,0,471,10.77
21195,1997-03-16,12.49,1,0.0,21256,0,0,471,12.49
21196,1997-03-16,12.77,1,0.0,21257,0,0,471,12.77
21197,1997-05-21,29.98,3,85.79594990833753,21258,66,2,471,52.94333333333333
21198,1997-03-16,61.88,1,0.0,21259,0,0,471,61.88
21199,1997-11-21,9.49,5,95.61176382540066,21260,250,4,471,19.69
21200,1997-03-16,41.95,1,0.0,21261,0,0,471,41.95
21201,1997-03-16,28.93,1,0.0,21262,0,0,471,28.93
21202,1997-03-18,97.19,1,0.0,21263,0,0,469,97.19
21203,1997-03-16,26.67,1,0.0,21264,0,0,471,26.67
21204,1997-03-16,17.99,1,0.0,21265,0,0,471,17.99
21205,1997-04-16,29.92,3,15.030727826782048,21266,31,2,471,14.896666666666668
21206,1997-03-16,14.99,1,0.0,21267,0,0,471,14.99
21207,1997-03-16,12.97,1,0.0,21268,0,0,471,12.97
21208,1997-03-16,24.99,1,0.0,21269,0,0,471,24.99
21209,1997-06-18,25.98,3,69.11628809725207,21270,93,2,470,34.47666666666667
21210,1997-03-17,6.77,1,0.0,21271,0,0,470,6.77
21211,1998-06-26,11.49,6,14.821525047282655,21272,467,5,471,14.32
21212,1997-03-16,13.97,1,0.0,21273,0,0,471,13.97
21213,1997-08-04,13.97,2,9.985420171608034,21274,141,1,471,10.38
21214,1997-03-16,32.52,1,0.0,21275,0,0,471,32.52
21215,1997-03-16,19.77,1,0.0,21276,0,0,471,19.77
21216,1997-04-15,27.94,2,4.9845861678958565,21277,30,1,471,20.955
21217,1997-03-16,9.97,1,0.0,21278,0,0,471,9.97
21218,1997-03-16,48.0,1,0.0,21279,0,0,471,48.0
21219,1997-03-18,14.96,1,0.0,21280,0,0,469,14.96
21220,1998-05-21,30.48,9,233.9604772228503,21281,431,8,471,49.00555555555556
21221,1997-03-16,11.77,1,0.0,21282,0,0,471,11.77
21222,1998-01-28,13.99,3,0.0,21283,318,2,471,29.67
21223,1997-03-17,9.98,1,0.0,21284,0,0,470,9.98
21224,1997-03-16,11.99,1,0.0,21285,0,0,471,11.99
21225,1998-01-21,23.98,3,30.19385912028407,21286,311,2,471,32.99333333333333
21226,1997-03-17,45.89,2,4.294840548584807,21287,1,1,471,118.785
21227,1997-03-16,11.77,1,0.0,21288,0,0,471,11.77
21228,1997-03-16,29.58,1,0.0,21289,0,0,471,29.58
21229,1997-10-11,10.49,4,54.289649932858886,21290,209,3,471,13.9325
21230,1997-03-16,19.99,1,0.0,21291,0,0,471,19.99
21231,1997-03-16,97.05,1,0.0,21292,0,0,471,97.05
21232,1997-03-16,14.37,1,0.0,21293,0,0,471,14.37
21233,1998-01-03,15.99,4,115.15523716983805,21294,293,3,471,41.775
21234,1997-05-21,33.37,2,14.745545539979455,21295,66,1,471,39.25
21235,1997-03-27,42.29,2,3.0944847336387817,21296,11,1,471,29.795
21236,1997-03-16,14.99,1,0.0,21297,0,0,471,14.99
21237,1997-03-16,15.36,1,0.0,21298,0,0,471,15.36
21238,1997-03-16,27.0,1,0.0,21299,0,0,471,27.0
21239,1997-03-16,22.97,1,0.0,21300,0,0,471,22.97
21240,1997-04-05,12.49,2,2.781486452054241,21301,20,1,471,13.74
21241,1997-10-29,23.98,6,127.78340951277164,21302,227,5,471,21.71666666666667
21242,1998-04-16,22.38,2,0.0,21303,396,1,471,37.84
21243,1998-04-17,68.35,4,33.52751835027065,21304,397,3,471,56.095
21244,1997-04-07,21.54,2,3.4929549106147064,21305,22,1,471,17.655
21245,1997-09-15,42.97,4,195.69180790914925,21306,183,3,471,59.3775
21246,1997-10-09,17.99,2,17.394859523747833,21307,207,1,471,18.88
21247,1997-03-16,15.36,1,0.0,21308,0,0,471,15.36
21248,1997-03-16,11.77,1,0.0,21309,0,0,471,11.77
21249,1997-10-03,68.95,2,34.35712767026757,21310,201,1,471,47.34
21250,1997-03-16,12.7,1,0.0,21311,0,0,471,12.7
21251,1998-03-12,34.47,3,13.321297081665804,21312,361,2,471,19.776666666666667
21252,1997-04-07,42.3,2,4.904142016030206,21313,22,1,471,28.63
21253,1997-03-16,15.36,1,0.0,21314,0,0,471,15.36
21254,1997-03-16,30.13,1,0.0,21315,0,0,471,30.13
21255,1997-03-16,42.31,1,0.0,21316,0,0,471,42.31
21256,1998-04-01,50.98,3,23.25050425352112,21317,381,2,471,72.1
21257,1998-06-10,35.66,10,108.09606968818042,21318,443,9,463,23.798000000000002
21258,1997-03-16,222.34,1,0.0,21319,0,0,471,222.34
21259,1997-03-16,21.77,1,0.0,21320,0,0,471,21.77
21260,1998-06-26,11.99,9,48.681027863108795,21321,467,8,471,50.87000000000001
21261,1997-08-03,29.68,2,23.244005727353287,21322,140,1,471,36.98
21262,1997-03-16,29.95,1,0.0,21323,0,0,471,29.95
21263,1997-03-16,16.36,1,0.0,21324,0,0,471,16.36
21264,1997-06-12,23.54,5,119.55423996735036,21325,81,4,464,52.032
21265,1997-03-29,43.3,2,4.166753968603232,21326,13,1,471,37.905
21266,1997-03-16,38.29,1,0.0,21327,0,0,471,38.29
21267,1997-03-16,15.36,1,0.0,21328,0,0,471,15.36
21268,1997-03-16,11.77,1,0.0,21329,0,0,471,11.77
21269,1997-03-16,29.56,1,0.0,21330,0,0,471,29.56
21270,1997-10-25,41.97,3,96.35953418544943,21331,223,2,471,41.73
21271,1998-05-21,11.88,3,0.0,21332,431,2,471,17.636666666666667
21272,1997-03-16,47.9,1,0.0,21333,0,0,471,47.9
21273,1997-03-16,9.99,1,0.0,21334,0,0,471,9.99
21274,1997-03-18,57.85,1,0.0,21335,0,0,469,57.85
21275,1997-03-16,15.36,1,0.0,21336,0,0,471,15.36
21276,1998-05-01,11.88,8,66.75198666188678,21337,411,7,471,13.075
21277,1997-03-27,40.7,2,2.9712728280452865,21338,11,1,471,28.23
21278,1997-08-14,31.53,2,17.869949804920687,21339,151,1,471,24.735
21279,1997-11-29,47.98,2,34.863454815893284,21340,258,1,471,42.24
21280,1997-05-11,51.91,3,60.98577558886456,21341,56,2,471,40.98
21281,1998-03-09,18.98,4,58.8468595610641,21342,358,3,471,37.9
21282,1997-12-05,12.49,6,135.18988834644432,21343,264,5,471,22.83833333333333
21283,1997-03-16,14.96,1,0.0,21344,0,0,471,14.96
21284,1998-06-12,23.08,10,405.60110240501535,21345,453,9,471,67.15
21285,1997-03-16,11.77,1,0.0,21346,0,0,471,11.77
21286,1997-03-16,27.99,1,0.0,21347,0,0,471,27.99
21287,1997-03-16,24.74,1,0.0,21348,0,0,471,24.74
21288,1997-06-10,22.14,3,50.8253199285859,21349,86,2,471,25.13666666666667
21289,1997-11-11,221.34,2,127.21598644652306,21350,240,1,471,185.0
21290,1997-03-16,14.96,1,0.0,21351,0,0,471,14.96
21291,1997-03-16,16.99,1,0.0,21352,0,0,471,16.99
21292,1997-03-16,25.77,1,0.0,21353,0,0,471,25.77
21293,1997-03-16,13.97,1,0.0,21354,0,0,471,13.97
21294,1997-03-16,14.37,1,0.0,21355,0,0,471,14.37
21295,1998-03-24,25.98,2,0.0,21356,373,1,471,29.475
21296,1997-03-16,29.92,1,0.0,21357,0,0,471,29.92
21297,1997-03-16,12.97,1,0.0,21358,0,0,471,12.97
21298,1997-03-16,13.97,1,0.0,21359,0,0,471,13.97
21299,1997-03-16,13.97,1,0.0,21360,0,0,471,13.97
21300,1997-03-16,26.14,1,0.0,21361,0,0,471,26.14
21301,1998-04-27,29.97,3,0.0,21362,406,2,470,30.27
21302,1997-07-19,29.0,3,58.49545344327579,21363,125,2,471,25.82666666666667
21303,1997-07-17,15.19,3,46.82616213108554,21364,123,2,471,19.816666666666666
21304,1998-06-03,33.15,11,187.9689584586004,21365,444,10,471,39.18636363636364
21305,1997-04-26,10.77,4,27.851859686933132,21366,34,3,464,19.795
21306,1997-03-21,117.11,1,0.0,21367,0,0,466,117.11
21307,1998-05-23,9.49,3,7.7171805868399215,21368,433,2,471,11.61
21308,1997-03-16,13.77,1,0.0,21369,0,0,471,13.77
21309,1997-10-25,12.49,3,42.30489195580321,21370,223,2,471,15.653333333333334
21310,1997-03-16,27.53,1,0.0,21371,0,0,471,27.53
21311,1997-03-16,30.67,1,0.0,21372,0,0,471,30.67
21312,1997-04-21,37.51,2,7.773194200683645,21373,36,1,471,31.625
21313,1997-04-28,14.96,3,23.78264204277021,21374,43,2,471,17.436666666666664
21314,1997-03-16,14.99,1,0.0,21375,0,0,471,14.99
21315,1997-09-19,23.98,4,82.05965864527909,21376,187,3,471,26.600000000000005
21316,1998-05-03,19.48,5,19.339395108186267,21377,413,4,471,24.9
21317,1998-06-11,12.99,2,0.0,21378,452,1,471,18.365
21318,1997-03-16,25.74,1,0.0,21379,0,0,471,25.74
21319,1997-03-16,27.48,1,0.0,21380,0,0,471,27.48
21320,1998-02-15,32.48,3,25.03093174708179,21381,336,2,471,30.13666666666667
21321,1997-03-16,15.36,1,0.0,21382,0,0,471,15.36
21322,1997-09-28,15.99,3,43.55244675948907,21383,196,2,471,16.49
21323,1997-04-22,16.7,2,5.061423280503763,21384,37,1,471,16.7
21324,1998-01-23,11.49,3,1.8441900068676151,21385,313,2,471,14.07
21325,1997-03-16,20.74,1,0.0,21386,0,0,471,20.74
21326,1997-04-15,176.86,2,17.250857959098422,21387,30,1,471,95.925
21327,1997-03-19,34.35,2,1.4553413858535744,21388,3,1,471,24.855
21328,1997-08-15,13.97,3,37.707134558121,21389,152,2,471,14.236666666666665
21329,1997-08-18,29.92,4,78.09754308849676,21390,155,3,471,22.4975
21330,1997-11-21,40.97,7,237.59147449476768,21392,250,6,471,34.61
21331,1998-06-28,26.98,5,52.935358998882855,21393,469,4,471,23.538000000000004
21332,1997-03-16,21.99,1,0.0,21394,0,0,471,21.99
21333,1998-01-17,13.57,2,0.0,21395,303,1,467,24.04
21334,1997-05-02,19.77,3,262.41446078258605,21396,45,2,469,226.99666666666667
21335,1998-04-29,93.44,4,95.37321496786012,21397,408,3,470,56.78
21336,1997-03-17,44.89,1,0.0,21398,0,0,470,44.89
21337,1997-03-17,28.99,1,0.0,21399,0,0,470,28.99
21338,1998-06-29,18.98,5,73.22178964290747,21400,469,4,470,19.662
21339,1998-06-22,28.98,5,7.284526759524274,21401,462,4,470,14.5
21340,1998-03-24,28.48,2,0.0,21402,372,1,470,20.225
21341,1997-05-16,10.77,2,9.888892268414995,21403,59,1,469,25.630000000000006
21342,1997-11-30,70.97,2,44.500609822321756,21404,258,1,470,56.235
21343,1997-06-12,41.29,7,39.148271885266695,21405,87,6,470,34.52142857142857
21344,1997-09-26,81.44,3,160.91279501736403,21406,193,2,470,73.57
21345,1997-07-28,55.66,3,126.12427610392584,21407,133,2,470,60.05
21346,1997-03-17,41.98,1,0.0,21408,0,0,470,41.98
21347,1997-03-17,42.01,1,0.0,21409,0,0,470,42.01
21348,1997-03-17,15.36,1,0.0,21410,0,0,470,15.36
21349,1997-12-24,43.97,3,59.0921247424283,21411,282,2,470,23.25333333333333
21350,1997-03-17,12.49,1,0.0,21412,0,0,470,12.49
21351,1997-03-17,9.99,1,0.0,21413,0,0,470,9.99
21352,1997-03-17,13.77,1,0.0,21414,0,0,470,13.77
21353,1997-03-17,11.77,1,0.0,21415,0,0,470,11.77
21354,1997-03-17,26.76,1,0.0,21416,0,0,470,26.76
21355,1997-03-17,34.5,1,0.0,21417,0,0,470,34.5
21356,1997-03-17,13.97,2,0.0,21418,0,1,470,13.97
21357,1997-03-17,26.14,1,0.0,21419,0,0,470,26.14
21358,1997-03-17,11.77,1,0.0,21420,0,0,470,11.77
21359,1998-06-13,12.99,11,448.52346359228136,21421,453,10,470,46.71090909090909
21360,1997-03-17,17.54,1,0.0,21422,0,0,470,17.54
21361,1997-03-18,28.99,1,0.0,21423,0,0,469,28.99
21362,1997-03-31,15.36,2,2.181509595600219,21424,14,1,470,13.925
21363,1997-03-17,51.98,1,0.0,21425,0,0,470,51.98
21364,1997-03-17,9.77,1,0.0,21426,0,0,470,9.77
21365,1997-03-17,135.34,1,0.0,21427,0,0,470,135.34
21366,1997-07-01,30.32,4,114.14533738590764,21428,106,3,470,39.6375
21367,1998-05-18,11.88,4,54.445394594076326,21429,427,3,470,20.385
21368,1997-03-17,30.31,1,0.0,21430,0,0,470,30.31
21369,1997-03-17,15.36,1,0.0,21431,0,0,470,15.36
21370,1998-06-15,26.97,5,15.790468949762126,21432,455,4,470,18.326
21371,1998-02-01,49.95,4,6.6427825537852465,21433,321,3,470,40.685
21372,1997-06-29,14.96,3,56.27143519139307,21434,104,2,470,26.00333333333333
21373,1998-04-22,28.15,2,0.0,21435,401,1,470,16.47
21374,1997-03-18,23.34,1,0.0,21436,0,0,469,23.34
21375,1997-03-17,17.36,1,0.0,21437,0,0,470,17.36
21376,1997-11-26,19.49,2,28.41600082680119,21438,254,1,470,32.735
21377,1998-05-29,11.49,5,16.712994290742262,21439,438,4,470,22.174
21378,1997-03-17,36.99,1,0.0,21440,0,0,470,36.99
21379,1998-05-12,58.02,5,192.3285032250021,21441,421,4,470,57.08
21380,1997-03-17,14.9,1,0.0,21442,0,0,470,14.9
21381,1998-04-07,12.99,7,245.867120682057,21443,386,6,470,49.7
21382,1997-03-17,135.59,1,0.0,21444,0,0,470,135.59
21383,1997-12-17,9.49,2,17.364464971858926,21445,275,1,470,15.515
21384,1998-06-02,76.96,17,144.71019409273538,21446,442,16,470,18.627647058823527
21385,1998-05-31,28.98,7,180.8607265241867,21447,440,6,470,52.34857142857143
21386,1998-02-07,91.94,5,31.275219830338486,21448,327,4,470,59.35
21387,1997-03-17,47.29,1,0.0,21449,0,0,470,47.29
21388,1997-03-25,51.28,1,0.0,21450,0,0,462,51.28
21389,1997-05-15,44.88,2,14.296401314784484,21451,54,1,465,43.485
21390,1997-03-22,50.86,2,3.098505926200509,21452,5,1,470,50.4
21391,1997-03-31,9.98,2,2.5291890817261153,21453,14,1,470,17.66
21392,1997-03-17,11.77,1,0.0,21454,0,0,470,11.77
21393,1997-03-17,26.99,1,0.0,21455,0,0,470,26.99
21394,1997-03-17,27.47,1,0.0,21456,0,0,470,27.47
21395,1997-03-18,76.01,1,0.0,21457,0,0,469,76.01
21396,1998-02-28,43.97,5,82.33147220067248,21458,348,4,470,34.97
21397,1998-06-19,66.95,6,295.0858644497016,21459,459,5,470,129.31833333333333
21398,1997-03-17,32.97,1,0.0,21460,0,0,470,32.97
21399,1998-05-25,25.98,7,189.95863885643945,21461,434,6,470,31.72285714285714
21400,1997-05-07,43.3,2,13.958702529300034,21462,51,1,470,46.31
21401,1997-04-02,14.37,2,2.4214423407800587,21463,16,1,470,14.17
21402,1997-09-07,95.42,5,273.63365055009047,21464,174,4,470,63.276
21403,1997-11-13,37.47,3,133.20579761204857,21465,241,2,470,58.93
21404,1998-03-25,117.3,3,10.464902817214622,21466,373,2,470,73.01666666666667
21405,1998-03-19,25.46,2,0.0,21467,367,1,470,32.7
21406,1997-03-22,27.73,1,0.0,21468,0,0,465,27.73
21407,1997-03-17,38.72,1,0.0,21469,0,0,470,38.72
21408,1997-06-10,4.79,2,6.498445329747209,21470,85,1,470,8.28
21409,1997-03-17,11.77,1,0.0,21471,0,0,470,11.77
21410,1997-03-17,15.36,1,0.0,21472,0,0,470,15.36
21411,1998-02-12,49.67,4,56.16406822199602,21473,332,3,470,29.8225
21412,1998-03-07,22.05,5,81.67811559761898,21474,349,4,464,22.12
21413,1998-05-31,13.99,11,279.4428714374964,21475,440,10,470,37.13454545454546
21414,1997-03-24,20.99,2,3.796153666764732,21476,7,1,470,52.855
21415,1997-05-12,14.96,4,37.74277154028921,21477,49,3,463,29.9225
21416,1997-03-17,28.77,1,0.0,21478,0,0,470,28.77
21417,1997-03-17,11.77,1,0.0,21479,0,0,470,11.77
21418,1997-03-17,14.99,1,0.0,21480,0,0,470,14.99
21419,1997-03-17,16.36,1,0.0,21481,0,0,470,16.36
21420,1997-03-17,15.36,1,0.0,21482,0,0,470,15.36
21421,1998-05-14,25.16,3,12.745713868846678,21483,423,2,470,21.286666666666665
21422,1997-03-17,30.99,1,0.0,21484,0,0,470,30.99
21423,1997-04-21,41.69,3,33.039118487046196,21485,35,2,470,32.79
21424,1997-10-29,14.49,2,23.381535912546983,21486,226,1,470,26.995
21425,1997-03-17,117.54,1,0.0,21487,0,0,470,117.54
21426,1997-03-17,9.99,1,0.0,21488,0,0,470,9.99
21427,1997-03-17,89.59,1,0.0,21489,0,0,470,89.59
21428,1998-06-24,30.48,6,157.46689442261427,21490,464,5,470,44.38
21429,1997-11-01,10.49,2,15.621416947391488,21491,229,1,470,14.739999999999998
21430,1997-03-19,14.37,1,0.0,21492,0,0,468,14.37
21431,1997-03-17,57.05,1,0.0,21493,0,0,470,57.05
21432,1997-03-17,21.98,1,0.0,21494,0,0,470,21.98
21433,1997-03-17,13.97,1,0.0,21495,0,0,470,13.97
21434,1997-03-17,11.99,1,0.0,21496,0,0,470,11.99
21435,1997-03-17,11.99,1,0.0,21497,0,0,470,11.99
21436,1997-03-18,28.13,1,0.0,21498,0,0,469,28.13
21437,1997-03-20,58.26,3,3.818607495279204,21499,3,2,470,49.41
21438,1997-03-17,28.74,1,0.0,21500,0,0,470,28.74
21439,1997-03-17,59.99,1,0.0,21501,0,0,470,59.99
21440,1998-05-29,11.88,3,7.252454556258705,21502,436,2,468,14.066666666666668
21441,1997-03-17,14.96,1,0.0,21503,0,0,470,14.96
21442,1997-03-17,10.97,1,0.0,21504,0,0,470,10.97
21443,1998-05-29,10.99,3,17.939458112569785,21505,431,2,463,35.39
21444,1997-06-28,14.37,2,9.440303123739081,21506,103,1,470,13.18
21445,1997-05-27,22.14,2,9.139119890743354,21507,71,1,470,18.95
21446,1997-05-16,27.94,3,37.404038478198366,21508,60,2,470,21.816666666666666
21447,1998-06-16,11.88,3,10.701108307313053,21509,456,2,470,12.65
21448,1998-06-09,7.49,5,81.28942207484515,21510,449,4,470,23.474
21449,1997-03-17,11.77,1,0.0,21511,0,0,470,11.77
21450,1997-06-30,29.33,2,28.670273909031053,21512,105,1,470,58.54
21451,1997-03-17,14.79,1,0.0,21513,0,0,470,14.79
21452,1997-03-17,23.98,1,0.0,21514,0,0,470,23.98
21453,1997-03-17,34.99,1,0.0,21515,0,0,470,34.99
21454,1997-03-17,9.97,1,0.0,21516,0,0,470,9.97
21455,1997-03-17,34.31,1,0.0,21517,0,0,470,34.31
21456,1997-03-17,18.99,1,0.0,21518,0,0,470,18.99
21457,1997-07-08,13.72,2,11.864649321442446,21519,113,1,470,17.355
21458,1997-04-07,25.77,2,5.4377738214308,21520,21,1,470,34.005
21459,1997-03-17,14.96,1,0.0,21521,0,0,470,14.96
21460,1997-03-17,5.78,1,0.0,21522,0,0,470,5.78
21461,1998-02-16,47.74,3,9.341341722348258,21523,336,2,470,29.81333333333333
21462,1997-07-30,12.25,3,51.57488747986533,21524,135,2,470,21.66666666666667
21463,1997-03-17,14.96,1,0.0,21525,0,0,470,14.96
21464,1997-03-17,62.85,1,0.0,21526,0,0,470,62.85
