cust,date,sales,counts,clv
17868,1997-04-23,15.36,3,21.85869381833753
17869,1997-03-04,79.98,1,0.0
17870,1998-03-03,13.49,11,140.65046135280272
17871,1998-06-19,28.49,2,0.0
17872,1998-03-30,23.99,5,38.86301659856138
17873,1997-12-01,32.48,3,68.60245872450716
17874,1997-03-04,38.99,1,0.0
17875,1997-08-01,34.34,2,16.835253974355012
17876,1997-03-04,14.96,1,0.0
17877,1997-12-02,23.99,2,20.351924775634192
17878,1997-03-10,19.95,2,1.4128045654053143
17879,1997-03-04,45.98,1,0.0
17880,1997-03-04,15.9,1,0.0
17881,1997-03-04,26.77,1,0.0
17882,1998-04-24,11.88,2,0.0
17883,1997-03-04,35.94,1,0.0
17884,1998-02-04,15.99,2,0.0
17885,1997-09-09,12.99,2,13.260686575510212
17886,1997-03-04,4.79,1,0.0
17887,1997-12-07,15.48,4,64.86507998455617
17888,1998-02-20,49.48,16,334.6201701923247
17889,1998-06-13,57.47,14,148.7325357648005
17890,1998-01-06,21.48,3,19.5078832013221
17891,1997-03-04,14.37,1,0.0
17892,1997-03-04,29.94,1,0.0
17893,1997-03-04,14.96,1,0.0
17894,1997-03-04,11.77,1,0.0
17895,1997-03-04,9.99,1,0.0
17896,1997-12-03,25.48,5,173.55721732099803
17897,1998-06-10,23.67,5,54.7649139652515
17898,1997-03-04,14.37,1,0.0
17899,1997-11-28,14.49,2,17.66270773575341
17900,1997-03-04,14.79,1,0.0
17901,1997-03-04,19.97,1,0.0
17902,1997-03-04,41.9,1,0.0
17903,1998-03-22,27.98,4,39.56034307433582
17904,1997-03-04,30.32,1,0.0
17905,1997-03-27,14.79,2,11.041351097937042
17906,1997-03-04,14.96,1,0.0
17907,1997-03-04,14.96,1,0.0
17908,1997-03-04,13.97,1,0.0
17909,1998-04-22,23.99,3,0.0
17910,1998-05-17,62.34,7,67.36423575657781
17911,1997-08-04,13.3,6,85.71674615184156
17912,1997-05-14,44.9,6,28.421394205956343
17913,1998-06-10,25.48,4,9.50832915292544
17914,1998-06-04,26.99,6,177.58951401437577
17915,1998-06-06,19.58,11,63.214456368057
17916,1997-03-04,13.97,1,0.0
17917,1997-03-04,14.96,1,0.0
17918,1997-03-08,13.37,2,1.2531147907265456
17919,1997-03-04,13.97,1,0.0
17920,1997-03-04,11.77,1,0.0
17921,1997-03-04,22.77,1,0.0
17922,1997-03-20,41.34,2,5.648788615872536
17923,1997-09-14,27.98,3,45.73967572427504
17924,1997-04-22,26.99,2,7.8228282697947185
17925,1997-03-04,14.99,1,0.0
17926,1997-03-04,31.31,1,0.0
17927,1997-04-24,50.67,3,50.40928560614173
17928,1997-09-15,13.99,4,54.2705741672334
17929,1997-03-04,9.97,1,0.0
17930,1997-03-04,66.3,1,0.0
17931,1997-03-04,11.97,1,0.0
17932,1997-03-04,19.58,1,0.0
17933,1997-04-06,28.73,2,5.15017442206314
17934,1997-03-04,43.84,1,0.0
17935,1997-10-15,14.99,3,41.86579435456929
17936,1997-07-29,54.91,3,92.25599816141585
17937,1997-04-02,29.33,3,17.897685794523426
17938,1997-12-24,30.98,4,83.07199242844924
17939,1998-03-29,5.99,3,16.372550090633062
17940,1997-03-04,21.76,1,0.0
17941,1997-06-13,11.77,2,8.809089338745444
17942,1997-03-04,19.99,1,0.0
17943,1997-03-22,73.22,1,0.0
17944,1997-03-04,38.99,1,0.0
17945,1997-03-04,55.66,1,0.0
17946,1997-10-01,92.44,3,114.8107362309128
17947,1998-05-31,62.46,4,3.793148169596957
17948,1997-03-04,14.96,1,0.0
17949,1997-03-04,35.74,1,0.0
17950,1997-03-11,9.58,1,0.0
17951,1997-03-05,13.97,1,0.0
17952,1997-03-04,73.42,1,0.0
17953,1997-03-04,43.69,1,0.0
17954,1997-03-04,15.96,1,0.0
17955,1997-03-04,13.97,1,0.0
17956,1997-03-04,14.96,1,0.0
17957,1998-05-17,15.49,7,181.20392290072
17958,1997-09-17,12.99,2,15.898219827148836
17959,1998-05-21,67.33,6,230.004773019594
17960,1997-03-04,14.9,1,0.0
17961,1997-03-04,15.36,1,0.0
17962,1997-03-04,22.74,1,0.0
17963,1997-03-04,64.13,2,0.0
17964,1997-03-04,33.94,1,0.0
17965,1997-12-07,12.99,2,29.40313141416769
17966,1997-03-04,14.96,1,0.0
17967,1997-03-09,17.7,2,1.1693452340117731
17968,1998-06-11,23.76,5,27.569731336592216
17969,1997-03-04,14.7,1,0.0
17970,1997-03-04,54.77,1,0.0
17971,1998-02-19,11.99,5,48.099140654726845
17972,1997-03-04,29.37,1,0.0
17973,1998-04-03,35.97,4,13.445710391562407
17974,1997-09-28,57.98,5,114.19346817681524
17975,1997-09-09,53.27,2,27.436320175922393
17976,1997-03-05,43.89,2,0.0
17977,1997-03-05,13.97,1,0.0
17978,1997-03-05,18.95,1,0.0
17979,1998-05-13,41.47,3,9.643519997526818
17980,1998-06-17,38.97,5,87.78351781263873
17981,1997-03-06,16.96,1,0.0
17982,1997-12-22,26.98,2,28.88325618755497
17983,1997-03-05,12.0,1,0.0
17984,1997-07-27,14.96,7,158.04260838604472
17985,1997-08-23,14.99,2,12.975508227259267
17986,1998-02-14,29.48,2,0.0
17987,1997-03-05,30.15,1,0.0
17988,1997-10-09,59.46,7,223.6290392166677
17989,1998-02-26,33.75,4,56.75672043143821
17990,1997-03-05,14.37,1,0.0
17991,1997-03-05,14.37,1,0.0
17992,1997-03-05,25.95,1,0.0
17993,1997-03-05,14.96,1,0.0
17994,1998-03-02,11.49,3,13.095866068537307
17995,1997-03-05,14.37,1,0.0
17996,1997-03-05,12.77,1,0.0
17997,1997-03-05,15.36,1,0.0
17998,1997-03-05,6.79,1,0.0
17999,1998-04-28,42.96,7,109.83695276370236
18000,1997-03-05,24.0,1,0.0
18001,1997-04-21,14.96,4,15.593190456542585
18002,1997-03-05,11.97,1,0.0
18003,1998-06-24,28.07,5,142.33663662859738
18004,1998-03-23,27.98,4,13.043739711920662
18005,1997-03-14,127.51,1,0.0
18006,1997-11-20,44.99,3,93.38062171865437
18007,1997-03-05,25.78,1,0.0
18008,1998-06-04,36.25,6,108.55218855215875
18009,1997-03-21,34.35,2,4.3716861881203934
18010,1997-03-05,15.9,1,0.0
18011,1997-12-07,32.49,5,113.05400419735408
18012,1997-07-01,9.99,3,42.13353197305726
18013,1997-04-22,21.94,2,7.709930320603437
18014,1997-03-27,45.77,2,6.064624722345163
18015,1998-04-17,39.24,3,6.55845765774984
18016,1997-03-21,26.86,1,0.0
18017,1997-03-05,31.92,1,0.0
18018,1997-03-05,14.37,1,0.0
18019,1997-08-20,13.37,5,212.40721959750041
18020,1997-03-05,15.36,1,0.0
18021,1997-03-05,9.98,1,0.0
18022,1997-05-11,11.77,4,35.363720363975155
18023,1997-04-15,58.99,2,8.570717640450539
18024,1997-03-05,13.97,1,0.0
18025,1997-03-05,66.48,1,0.0
18026,1998-06-27,24.48,4,1.8933705068219933
18027,1998-03-23,13.99,10,221.42993711376914
18028,1997-03-24,35.95,1,0.0
18029,1997-03-25,15.36,1,0.0
18030,1997-03-05,9.99,1,0.0
18031,1997-06-24,12.77,2,14.4942613251463
18032,1997-07-04,74.72,2,29.84295493289129
18033,1998-03-06,12.58,2,0.0
18034,1997-03-05,19.99,1,0.0
18035,1998-06-01,12.99,10,140.31470482156212
18036,1998-05-07,126.83,4,122.11018328217985
18037,1997-03-05,6.79,1,0.0
18038,1997-10-09,13.99,3,36.4754214481209
18039,1997-03-05,17.9,1,0.0
18040,1997-03-05,14.37,1,0.0
18041,1997-03-05,18.54,1,0.0
18042,1997-03-05,26.14,1,0.0
18043,1998-06-04,24.98,17,140.67996551414006
18044,1997-03-05,13.77,1,0.0
18045,1998-02-13,34.47,2,0.0
18046,1998-04-30,11.49,12,95.52209848421069
18047,1997-03-05,15.36,1,0.0
18048,1997-03-05,35.35,1,0.0
18049,1997-10-30,12.49,2,13.63810602755068
18050,1998-04-29,37.86,24,464.0963036922039
18051,1997-03-05,14.96,1,0.0
18052,1997-03-05,11.97,1,0.0
18053,1997-04-22,4.79,2,3.6265339411064654
18054,1998-02-07,12.99,6,246.86428452120552
18055,1997-09-02,17.3,2,16.834098493199548
18056,1998-01-09,67.96,6,146.43940201109254
18057,1998-06-08,21.47,4,25.149011546115517
18058,1997-03-15,26.35,2,1.8617008334016332
18059,1997-03-05,14.79,1,0.0
18060,1997-03-05,17.96,1,0.0
18061,1997-04-28,14.37,2,7.658321926835438
18062,1997-03-05,27.94,1,0.0
18063,1997-03-05,28.74,1,0.0
18064,1997-03-05,14.37,1,0.0
18065,1997-03-05,104.74,1,0.0
18066,1997-03-07,13.97,1,0.0
18067,1997-03-05,14.99,1,0.0
18068,1997-12-13,24.98,2,16.866305531332042
18069,1997-06-20,14.96,3,48.888085217162676
18070,1997-04-01,12.49,2,4.1587211018277435
18071,1997-03-05,15.36,1,0.0
18072,1997-03-05,11.77,1,0.0
18073,1997-08-30,9.98,3,46.139040322134115
18074,1997-03-05,13.97,1,0.0
18075,1997-11-15,150.39,2,63.573234690721854
18076,1998-03-20,15.49,6,169.1519675771967
18077,1997-04-01,12.97,2,4.815873071155535
18078,1997-03-06,13.97,1,0.0
18079,1997-08-12,19.75,3,138.33735481781756
18080,1997-05-06,29.58,2,8.578428466264862
18081,1997-03-05,89.58,1,0.0
18082,1997-03-05,54.53,1,0.0
18083,1997-03-05,37.97,1,0.0
18084,1997-03-05,14.96,1,0.0
18085,1997-10-15,25.98,3,62.454212494166384
18086,1997-03-05,15.76,2,0.0
18087,1998-05-04,169.87,7,239.45922324638886
18088,1997-12-22,78.94,2,69.91442729984944
18089,1997-12-17,12.49,8,134.93341745331156
18090,1998-05-26,12.49,3,0.0
18091,1997-03-05,33.54,1,0.0
18092,1997-03-05,24.99,1,0.0
18093,1997-03-05,13.97,1,0.0
18094,1997-03-05,52.88,1,0.0
18095,1997-03-05,14.37,1,0.0
18096,1997-03-05,14.49,1,0.0
18097,1997-03-05,27.99,1,0.0
18098,1998-03-21,27.99,3,21.76981089287961
18099,1997-03-20,17.99,3,5.7706021197201975
18100,1997-07-31,14.96,2,11.921858495795936
18101,1997-03-05,8.77,1,0.0
18102,1997-03-05,15.96,1,0.0
18103,1998-04-22,36.25,10,212.76302930225563
18104,1997-03-07,13.97,2,0.8382431180793829
18105,1997-03-13,46.68,1,0.0
18106,1997-03-05,10.77,1,0.0
18107,1997-10-11,48.97,5,188.18772258743599
18108,1998-04-17,53.91,21,573.9258007597341
18109,1997-07-29,28.76,3,49.4740533145084
18110,1997-06-21,43.72,2,15.393775661606064
18111,1998-06-29,11.49,3,0.0
18112,1997-03-10,63.74,1,0.0
18113,1997-03-05,39.31,1,0.0
18114,1997-03-05,23.99,1,0.0
18115,1997-03-05,29.99,1,0.0
18116,1997-03-05,17.74,1,0.0
18117,1997-08-01,14.99,3,39.96305501497572
18118,1997-03-05,11.77,1,0.0
18119,1997-03-05,64.25,1,0.0
18120,1997-03-05,14.37,1,0.0
18121,1998-04-08,19.98,4,16.502545183188516
18122,1997-03-05,29.58,1,0.0
18123,1997-03-05,70.22,1,0.0
18124,1998-02-24,11.88,5,40.3628122417
18125,1998-03-22,11.49,4,0.0
18126,1998-01-04,37.47,3,16.1909050844302
18127,1997-11-18,34.97,18,370.0399600039973
18128,1997-03-14,56.46,1,0.0
18129,1997-03-05,36.51,1,0.0
18130,1998-06-04,22.98,4,12.406932756322632
18131,1997-03-07,29.33,2,1.3103430205865485
18132,1997-03-05,51.97,1,0.0
18133,1997-03-05,12.77,1,0.0
18134,1997-03-14,7.98,1,0.0
18135,1997-03-05,14.37,1,0.0
18136,1997-03-05,15.96,1,0.0
18137,1997-03-05,30.99,1,0.0
18138,1998-06-02,30.36,4,14.644236228077194
18139,1998-02-15,43.47,6,127.68575748961563
18140,1997-12-18,12.49,3,33.902940598114384
18141,1997-03-05,61.44,1,0.0
18142,1997-11-10,38.97,2,21.724861345164523
18143,1997-03-05,16.79,1,0.0
18144,1997-03-05,11.77,1,0.0
18145,1997-03-05,25.74,1,0.0
18146,1997-03-19,12.79,1,0.0
18147,1998-03-11,14.49,2,0.0
18148,1997-07-23,7.78,2,10.038793364765056
18149,1997-03-05,15.96,1,0.0
18150,1997-03-05,38.9,1,0.0
18151,1997-03-05,9.77,1,0.0
18152,1997-03-05,110.95,1,0.0
18153,1997-03-05,12.49,1,0.0
18154,1997-03-05,9.97,1,0.0
18155,1997-06-08,68.05,10,48.286507273790754
18156,1998-06-02,11.49,8,0.0
18157,1997-03-05,54.11,1,0.0
18158,1997-03-05,22.99,1,0.0
18159,1997-06-09,14.37,3,39.218226471758534
18160,1997-04-08,9.98,2,3.278388156247732
18161,1997-03-28,40.7,2,7.420007506389608
18162,1997-12-27,14.49,2,18.085959012804548
18163,1997-03-05,30.35,1,0.0
18164,1997-10-20,68.95,9,323.7744665461255
18165,1997-06-11,56.06,2,26.128161065087237
18166,1997-03-05,11.77,1,0.0
18167,1997-03-24,14.96,2,3.9718973024208206
18168,1998-06-07,18.49,8,97.94677051780691
18169,1997-03-05,11.77,1,0.0
18170,1997-04-23,9.77,4,18.968194424309797
18171,1998-03-27,37.56,5,20.4264805582827
18172,1997-03-05,5.98,1,0.0
18173,1997-03-05,14.96,1,0.0
18174,1998-03-31,14.49,4,46.24626122943924
18175,1998-06-22,81.46,30,1111.068241833216
18176,1997-09-19,16.48,2,14.849493495627026
18177,1997-03-25,9.99,1,0.0
18178,1997-03-05,48.73,1,0.0
18179,1997-03-05,24.99,1,0.0
18180,1997-03-05,10.77,1,0.0
18181,1997-03-05,15.36,1,0.0
18182,1997-03-05,14.79,1,0.0
18183,1997-03-05,12.77,1,0.0
18184,1997-09-19,120.91,4,203.53085275042758
18185,1997-03-05,14.96,1,0.0
18186,1997-03-12,9.98,2,0.0
18187,1998-06-10,10.49,10,25.893357282709125
18188,1997-03-10,20.74,1,0.0
18189,1998-06-21,13.99,4,0.0
18190,1997-03-13,15.96,1,0.0
18191,1997-03-09,24.14,1,0.0
18192,1997-03-05,89.94,1,0.0
18193,1998-06-21,15.99,12,224.52246953690857
18194,1997-12-18,44.47,2,41.16613687326343
18195,1997-03-06,30.92,1,0.0
18196,1997-03-05,11.77,1,0.0
18197,1997-03-05,14.99,1,0.0
18198,1997-03-05,41.7,1,0.0
18199,1997-03-05,13.97,1,0.0
18200,1997-03-05,13.97,1,0.0
18201,1997-03-05,33.99,1,0.0
18202,1998-03-27,31.36,2,0.0
18203,1997-03-05,63.14,1,0.0
18204,1998-05-19,23.08,2,0.0
18205,1997-03-05,19.99,1,0.0
18206,1997-03-05,19.99,1,0.0
18207,1997-03-05,12.77,1,0.0
18208,1998-04-08,28.98,3,8.13263925478732
18209,1997-09-03,15.36,2,13.176667769312838
18210,1997-03-05,19.95,1,0.0
18211,1997-06-24,4.79,2,6.90117556855152
18212,1997-06-26,6.79,2,8.508679926285538
18213,1997-03-05,11.77,1,0.0
18214,1998-04-08,22.98,9,86.19922446939077
18215,1998-04-07,46.87,9,164.95622458025932
18216,1997-03-05,14.99,1,0.0
18217,1997-03-06,13.97,1,0.0
18218,1997-03-05,35.77,1,0.0
18219,1998-06-27,28.98,6,13.774672000721528
18220,1997-03-05,13.97,1,0.0
18221,1998-01-25,12.58,2,0.0
18222,1997-03-05,98.6,1,0.0
18223,1998-04-17,28.48,4,9.9309579323544
18224,1997-07-24,18.36,5,101.0690605933973
18225,1997-09-22,2.99,2,10.872280273665316
18226,1997-09-06,11.77,7,172.1760900560039
18227,1997-08-22,14.99,2,12.886297248978545
18228,1997-11-06,13.99,4,83.69859640042296
18229,1997-03-05,13.97,1,0.0
18230,1998-02-09,68.05,3,17.76626654858458
18231,1997-03-05,13.97,1,0.0
18232,1997-03-05,16.73,1,0.0
18233,1997-12-06,55.46,5,278.4325359869913
18234,1997-12-08,26.97,3,47.720655425762864
18235,1998-03-05,43.86,3,13.955368106859627
18236,1997-08-26,17.94,2,13.319472841447634
18237,1997-03-14,39.9,2,2.7625920531207275
18238,1997-03-05,26.14,1,0.0
18239,1997-03-05,9.99,1,0.0
18240,1997-03-05,20.75,1,0.0
18241,1997-03-05,15.96,1,0.0
18242,1998-05-12,11.88,2,0.0
18243,1997-12-25,9.49,4,140.04705806122342
18244,1997-03-05,16.36,1,0.0
18245,1997-03-07,9.77,1,0.0
18246,1997-03-05,31.74,1,0.0
18247,1997-03-05,15.36,1,0.0
18248,1997-11-08,38.47,4,103.81855165902327
18249,1997-03-05,43.11,1,0.0
18250,1997-08-22,18.95,2,14.393192760754463
18251,1997-03-05,15.36,1,0.0
18252,1997-03-05,26.14,1,0.0
18253,1997-03-05,13.58,1,0.0
18254,1997-04-29,11.77,2,5.0147361194055495
18255,1997-03-20,11.77,2,2.5449226678536734
18256,1997-03-05,27.34,1,0.0
18257,1997-03-14,10.78,2,1.6605380853979066
18258,1998-01-20,12.58,4,47.673051715335944
18259,1998-04-21,13.99,16,274.9422392607636
18260,1997-03-05,20.99,1,0.0
18261,1998-03-22,9.49,8,122.94581691368498
18262,1997-03-05,26.73,1,0.0
18263,1997-04-22,25.74,3,35.20643655353937
18264,1997-09-10,12.99,2,12.772826535537364
18265,1997-03-05,15.36,1,0.0
18266,1997-03-05,12.77,1,0.0
18267,1997-09-07,17.76,2,13.37847910950773
18268,1997-04-14,28.99,4,19.114770472679037
18269,1997-03-05,27.76,1,0.0
18270,1997-05-07,7.78,2,4.906086131459533
18271,1998-05-07,43.05,12,353.03318003048815
18272,1997-03-05,18.76,1,0.0
18273,1997-03-05,176.6,1,0.0
18274,1997-03-05,13.97,1,0.0
18275,1998-06-04,18.99,5,67.69865742921871
18276,1997-06-25,32.37,2,15.284165972997453
18277,1998-05-19,58.96,4,86.19502983696883
18278,1997-03-05,11.77,1,0.0
18279,1997-03-05,9.99,2,0.0
18280,1997-08-18,30.81,3,56.628496860582715
18281,1997-12-30,2.99,4,63.99124060889132
18282,1997-08-24,12.77,2,12.349772142387232
18283,1997-03-05,40.94,1,0.0
18284,1998-05-23,20.98,2,0.0
18285,1998-03-17,6.49,4,16.619331411807607
18286,1997-11-04,26.98,2,18.754043675823027
18287,1997-03-13,14.96,1,0.0
18288,1997-03-05,15.96,1,0.0
18289,1997-03-05,25.74,1,0.0
18290,1998-02-26,44.08,5,431.6310115552089
18291,1998-06-02,46.47,3,0.0
18292,1998-06-06,26.87,4,64.70380902935972
18293,1997-07-09,31.03,2,16.128927453268894
18294,1997-03-06,73.35,1,0.0
18295,1998-04-15,54.85,8,126.56586450317991
18296,1997-10-19,21.48,3,40.39740113152843
18297,1997-06-16,14.95,2,9.462025675874582
18298,1997-03-08,25.74,1,0.0
18299,1997-03-06,14.79,1,0.0
18300,1998-06-24,32.47,23,474.84491091684464
18301,1997-05-21,23.96,3,40.77117588276313
18302,1998-01-19,40.98,4,33.40243092075758
18303,1998-03-05,30.48,4,44.42647489393332
18304,1997-03-06,18.99,1,0.0
18305,1997-03-06,19.95,1,0.0
18306,1997-03-06,14.9,1,0.0
18307,1998-01-14,2.99,2,0.0
18308,1997-03-06,16.7,1,0.0
18309,1997-05-30,14.96,2,7.667335144186622
18310,1997-03-06,10.77,1,0.0
18311,1997-03-06,24.74,1,0.0
18312,1998-04-23,14.99,4,49.72835141116865
18313,1997-03-06,46.08,1,0.0
18314,1997-05-19,73.95,2,20.291611555053702
18315,1997-04-21,32.51,2,6.619917022722782
18316,1997-08-21,11.77,10,273.24083000061694
18317,1997-03-06,29.99,1,0.0
18318,1998-05-29,20.99,9,143.1427634684005
18319,1998-02-07,14.99,5,36.47866397958711
18320,1997-03-06,9.97,1,0.0
18321,1997-03-06,170.24,1,0.0
18322,1997-12-18,120.91,4,168.43604218668744
18323,1997-06-07,15.36,2,9.258271850883661
18324,1998-05-06,221.43,2,0.0
18325,1997-03-06,129.61,1,0.0
18326,1998-03-29,95.93,3,48.52169753279643
18327,1997-03-06,73.64,1,0.0
18328,1997-03-06,10.77,1,0.0
18329,1997-03-06,29.98,1,0.0
18330,1997-10-30,14.49,3,45.3660626943586
18331,1998-01-01,12.99,5,167.55012968604402
18332,1997-03-06,66.47,1,0.0
18333,1997-03-06,10.77,1,0.0
18334,1997-03-06,15.36,1,0.0
18335,1997-03-06,12.49,1,0.0
18336,1997-03-06,13.97,1,0.0
18337,1997-03-06,9.77,1,0.0
18338,1997-03-06,35.91,1,0.0
18339,1997-11-26,87.94,2,38.59703313833924
18340,1998-02-25,35.97,6,364.8631814685981
18341,1997-03-06,18.76,1,0.0
18342,1997-03-06,29.36,1,0.0
18343,1997-03-06,76.3,1,0.0
18344,1997-03-06,19.99,1,0.0
18345,1997-03-06,29.33,1,0.0
18346,1998-05-01,49.99,4,15.26908917450231
18347,1997-06-26,19.94,3,87.92166946381363
18348,1998-04-24,80.26,4,14.379762563994735
18349,1997-03-06,12.49,1,0.0
18350,1997-03-14,162.19,1,0.0
18351,1997-03-06,11.77,1,0.0
18352,1997-03-06,82.04,1,0.0
18353,1997-03-06,11.77,1,0.0
18354,1998-03-27,59.49,6,53.28807219285615
18355,1997-03-09,14.99,1,0.0
18356,1997-03-06,18.36,1,0.0
18357,1997-03-06,32.72,1,0.0
18358,1997-03-06,25.78,1,0.0
18359,1998-06-27,25.98,7,32.125192509573345
18360,1997-03-14,63.04,2,2.777474505855837
18361,1997-03-06,12.49,1,0.0
18362,1997-03-29,14.96,2,5.1206306329615705
18363,1998-03-19,26.48,2,0.0
18364,1997-03-06,24.54,1,0.0
18365,1998-05-21,22.49,7,104.44720072866178
18366,1997-03-06,16.36,1,0.0
18367,1998-05-05,12.58,3,11.94805683834224
18368,1997-03-06,11.77,1,0.0
18369,1997-03-06,14.96,1,0.0
18370,1998-01-26,12.99,5,72.40209756612812
18371,1998-03-26,12.58,2,0.0
18372,1997-03-06,55.89,1,0.0
18373,1997-12-02,38.97,2,25.563947700046576
18374,1997-03-06,24.98,1,0.0
18375,1997-03-06,19.95,1,0.0
18376,1997-03-06,15.96,1,0.0
18377,1997-03-06,5.78,1,0.0
18378,1997-07-13,29.33,2,17.448360769300685
18379,1998-06-04,12.99,4,14.238660684925712
18380,1997-03-24,16.54,1,0.0
18381,1997-10-17,31.98,2,47.07739410337663
18382,1998-06-15,60.98,3,15.328807857166119
18383,1997-03-12,43.3,1,0.0
18384,1998-01-27,43.47,2,0.0
18385,1997-03-17,24.54,1,0.0
18386,1997-03-06,31.54,1,0.0
18387,1997-03-14,15.96,2,1.9808733788277624
18388,1997-03-06,57.27,1,0.0
18389,1997-03-06,59.56,1,0.0
18390,1998-06-11,48.47,4,74.17539748032175
18391,1998-04-07,17.48,5,70.43284738589888
18392,1997-03-10,28.99,2,1.5809720754364343
18393,1997-03-06,26.14,1,0.0
18394,1997-03-06,11.77,1,0.0
18395,1998-02-26,11.88,2,0.0
18396,1997-03-06,58.47,1,0.0
18397,1997-03-06,35.2,1,0.0
18398,1997-03-06,20.54,1,0.0
18399,1997-10-03,37.48,8,292.320216679494
18400,1997-03-06,35.74,1,0.0
18401,1998-04-29,35.49,4,12.018145585581571
18402,1997-03-06,10.77,1,0.0
18403,1997-11-26,15.49,3,66.09386794520215
18404,1997-06-17,22.54,8,121.11613395666895
18405,1998-03-30,52.46,4,89.17947884732025
18406,1997-06-09,28.34,3,71.23228127615293
18407,1997-03-07,22.54,1,0.0
18408,1997-04-12,17.36,3,18.42699477344448
18409,1997-03-06,14.37,1,0.0
18410,1997-03-06,14.96,1,0.0
18411,1997-03-06,55.07,1,0.0
18412,1997-03-06,19.99,1,0.0
18413,1998-04-01,9.49,7,71.7560599394232
18414,1997-03-06,15.74,1,0.0
18415,1997-03-06,14.37,1,0.0
18416,1998-02-17,50.46,2,0.0
18417,1997-03-06,31.77,1,0.0
18418,1997-03-06,40.74,1,0.0
18419,1997-03-06,30.33,1,0.0
18420,1997-03-06,10.77,1,0.0
18421,1998-03-02,48.14,3,23.502163111101734
18422,1997-05-07,24.53,2,9.895352879957457
18423,1998-05-11,212.43,17,933.5420169889336
18424,1998-04-08,40.56,16,323.679946052513
18425,1998-02-28,29.97,5,59.816429590417954
18426,1997-03-06,6.77,1,0.0
18427,1997-03-24,12.97,1,0.0
18428,1997-03-10,43.96,1,0.0
18429,1997-03-06,31.77,1,0.0
18430,1998-01-04,38.47,2,0.0
18431,1997-03-06,13.97,1,0.0
18432,1997-03-06,9.77,1,0.0
18433,1998-01-16,26.98,4,1.8021360349520448
18434,1997-03-06,11.77,1,0.0
18435,1997-03-06,70.62,1,0.0
18436,1997-11-06,12.99,2,14.470933223700685
18437,1997-03-06,38.77,1,0.0
18438,1997-11-18,13.99,5,70.54271620711735
18439,1997-05-27,75.56,2,29.677597158573327
18440,1997-09-04,65.47,2,25.330659267832303
18441,1997-12-04,112.94,7,339.2778328639972
18442,1997-10-09,14.99,5,115.80597380448151
18443,1997-03-06,15.36,1,0.0
18444,1997-03-06,12.49,1,0.0
18445,1998-04-24,96.43,7,134.09202916632168
18446,1997-03-06,38.99,1,0.0
18447,1997-06-04,11.97,3,31.051702388054558
18448,1997-03-06,42.31,1,0.0
18449,1997-03-06,14.37,1,0.0
18450,1997-04-17,22.0,2,8.111387179831555
18451,1997-03-06,24.77,1,0.0
18452,1997-03-06,84.79,1,0.0
18453,1997-03-06,17.94,1,0.0
18454,1997-08-27,16.54,2,17.40123306088288
18455,1998-05-31,47.56,2,0.0
18456,1997-03-06,14.96,1,0.0
18457,1997-11-08,12.99,3,34.41449268862805
18458,1997-08-22,15.96,2,13.158084911199806
18459,1997-10-31,11.49,4,56.230552246903
18460,1998-02-19,25.48,3,0.0
18461,1998-06-11,19.99,4,108.60548630928673
18462,1997-03-06,69.99,1,0.0
18463,1997-03-06,14.37,1,0.0
18464,1998-02-05,16.99,3,3.2427829533524406
18465,1997-03-27,19.54,2,2.805307257379893
18466,1997-03-06,11.77,1,0.0
18467,1997-03-17,12.77,1,0.0
18468,1997-03-06,11.77,1,0.0
18469,1997-03-06,15.36,1,0.0
18470,1997-03-06,24.37,1,0.0
18471,1997-03-06,54.85,1,0.0
18472,1997-03-06,44.96,1,0.0
18473,1997-03-06,14.96,1,0.0
18474,1997-10-05,13.99,2,16.1309976994896
18475,1998-05-29,55.46,4,37.29705048108992
18476,1997-03-07,16.7,2,0.7522495793633192
18477,1997-03-06,28.73,1,0.0
18478,1997-03-06,16.36,1,0.0
18479,1997-03-11,42.71,2,2.7315328352022648
18480,1997-03-06,42.3,1,0.0
18481,1997-03-07,17.7,1,0.0
18482,1998-03-18,23.76,8,200.7552386667469
18483,1998-06-05,23.08,10,95.5640081960874
18484,1997-03-06,4.79,1,0.0
18485,1997-03-25,14.96,2,2.570218608157034
18486,1997-06-16,11.56,2,10.862521874553924
18487,1998-02-26,102.21,4,62.21620961083848
18488,1997-03-06,15.36,1,0.0
18489,1997-03-06,27.54,1,0.0
18490,1997-03-06,10.77,1,0.0
18491,1997-03-06,26.13,1,0.0
18492,1997-03-06,27.34,1,0.0
18493,1998-03-29,72.83,2,0.0
18494,1998-03-20,34.47,4,78.31236140441369
18495,1997-03-06,41.09,1,0.0
18496,1998-06-05,47.46,10,191.00675867595046
18497,1997-07-03,6.77,4,44.07635496499629
18498,1998-01-15,12.49,5,62.01032692837761
18499,1998-04-16,76.44,8,35.701309957926476
18500,1997-12-18,12.99,2,17.364939167668734
18501,1997-03-14,20.78,1,0.0
18502,1997-03-06,14.37,1,0.0
18503,1997-03-18,14.96,1,0.0
18504,1997-03-06,89.37,1,0.0
18505,1998-06-29,18.99,5,0.0
18506,1997-03-28,13.97,3,9.630729137918582
18507,1997-03-07,14.96,1,0.0
18508,1997-11-12,24.97,3,51.11318386449659
18509,1997-03-08,108.31,1,0.0
18510,1998-01-31,28.98,4,56.83770638725957
